City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
420,Pisco,PE,-13.7,-76.2167,77.0,65,0,3.44,clear sky,2021-03-15 03:36:47
421,Lasa,IT,46.6166,10.7002,30.0,100,90,3.44,light snow,2021-03-15 03:36:47
422,Ust-Tsilma,RU,65.441,52.1498,26.22,95,100,7.83,light snow,2021-03-15 03:36:47
423,Puerto Escondido,MX,15.85,-97.0667,78.8,78,40,5.7,scattered clouds,2021-03-15 03:36:48
424,Douglas,US,41.3,-96.167,42.01,93,90,18.41,moderate rain,2021-03-15 03:36:48
425,Excelsior Springs,US,39.3392,-94.2261,44.01,93,90,9.22,moderate rain,2021-03-15 03:36:49
426,Bandarbeyla,SO,9.4942,50.8122,78.15,76,99,10.11,overcast clouds,2021-03-15 03:23:12
427,Najran,SA,17.4924,44.1277,59.0,44,2,2.3,dust,2021-03-15 03:36:49
428,Sassandra,CI,4.95,-6.0833,77.49,88,100,6.04,overcast clouds,2021-03-15 03:36:50
429,Selikhino,RU,50.3672,137.4996,39.25,79,0,8.28,clear sky,2021-03-15 03:36:50
430,La Cruz,MX,23.9167,-106.9,57.0,89,0,8.88,clear sky,2021-03-15 03:36:50
431,Guerrero Negro,MX,27.9769,-114.0611,56.66,76,63,17.13,broken clouds,2021-03-15 03:36:51
432,Cody,US,44.5263,-109.0565,41.0,48,1,13.8,clear sky,2021-03-15 03:32:10
433,Deoli,IN,25.75,75.3833,82.31,17,42,6.2,scattered clouds,2021-03-15 03:36:51
434,Whitehorse,CA,60.7161,-135.0538,8.6,52,20,10.36,few clouds,2021-03-15 03:36:52
435,Gravelbourg,CA,49.8834,-106.5512,39.65,57,100,16.46,overcast clouds,2021-03-15 03:36:52
436,Ko Samui,TH,9.5357,99.9357,86.0,62,20,13.8,few clouds,2021-03-15 03:36:52
437,Bonnyville,CA,54.2668,-110.735,44.6,57,20,8.05,few clouds,2021-03-15 03:36:53
438,Lebanon,US,36.2081,-86.2911,59.0,31,90,4.61,overcast clouds,2021-03-15 03:35:19
439,Lumeje,AO,-11.55,20.7833,64.0,95,100,3.02,overcast clouds,2021-03-15 03:36:54
440,Kharan,PK,28.5833,65.4167,68.81,33,0,6.02,clear sky,2021-03-15 03:36:54
441,Tilichiki,RU,60.4667,166.1,4.41,85,77,0.63,broken clouds,2021-03-15 03:36:54
442,Mehamn,NO,71.0357,27.8492,30.33,93,100,21.39,light snow,2021-03-15 03:36:55
443,Benguela,AO,-12.5763,13.4055,79.93,80,100,3.94,overcast clouds,2021-03-15 03:35:16
444,The Valley,AI,18.217,-63.0578,77.0,73,20,2.3,few clouds,2021-03-15 03:36:55
445,Matamoros,MX,25.5333,-103.25,69.8,9,1,3.74,clear sky,2021-03-15 03:36:56
446,Little Current,CA,45.9793,-81.9248,21.2,30,0,4.61,clear sky,2021-03-15 03:36:56
447,Kailua,US,21.4022,-157.7394,77.0,69,40,2.64,light rain,2021-03-15 03:36:56
448,Tias,ES,28.9611,-13.645,60.8,82,0,5.75,clear sky,2021-03-15 03:36:57
449,Bonoua,CI,5.2741,-3.595,77.0,88,20,3.44,few clouds,2021-03-15 03:36:57
450,Turukhansk,RU,65.8167,87.9833,8.89,94,100,6.62,light snow,2021-03-15 03:25:33
451,Henties Bay,NA,-22.116,14.2845,61.0,95,21,7.27,few clouds,2021-03-15 03:36:58
452,Ponta Pora,BR,-22.5361,-55.7256,67.73,87,91,4.21,overcast clouds,2021-03-15 03:36:58
453,Kruisfontein,ZA,-34.0033,24.7314,68.0,96,100,1.99,moderate rain,2021-03-15 03:34:53
454,Soyo,AO,-6.1349,12.3689,80.1,81,100,6.31,overcast clouds,2021-03-15 03:36:59
455,Betamcherla,IN,15.4667,78.1667,83.8,29,0,8.28,clear sky,2021-03-15 03:36:59
456,Mount Gambier,AU,-37.8333,140.7667,68.0,68,75,12.66,broken clouds,2021-03-15 03:37:00
457,Kapasan,ID,-6.7773,111.3789,85.75,67,74,4.29,broken clouds,2021-03-15 03:37:00
458,Chervonohryhorivka,UA,47.623,34.5389,35.6,87,0,4.47,clear sky,2021-03-15 03:37:01
459,Thunder Bay,CA,48.4001,-89.3168,21.2,58,1,6.91,clear sky,2021-03-15 03:36:00
460,Tigil,RU,57.8,158.6667,22.86,87,100,15.73,overcast clouds,2021-03-15 03:37:01
461,Acajutla,SV,13.5928,-89.8275,73.0,77,2,1.01,clear sky,2021-03-15 03:33:14
462,Camacha,PT,33.0833,-16.3333,60.8,72,20,6.91,few clouds,2021-03-15 03:37:02
463,Jiuquan,CN,39.7432,98.5174,42.04,25,0,14.52,clear sky,2021-03-15 03:27:08
464,Okhotsk,RU,59.3833,143.3,13.69,84,100,8.39,overcast clouds,2021-03-15 03:37:02
465,Esperance,AU,-33.8667,121.9,71.6,37,64,11.5,broken clouds,2021-03-15 03:37:03
466,Muscat,OM,23.6139,58.5922,75.16,77,17,4.23,few clouds,2021-03-15 03:37:03
467,Kodiak,US,57.79,-152.4072,35.6,60,1,12.66,clear sky,2021-03-15 03:37:03
468,Kavaratti,IN,10.5669,72.642,82.9,67,15,5.5,few clouds,2021-03-15 03:27:41
469,Vanavara,RU,60.34,102.2797,9.86,88,100,12.88,overcast clouds,2021-03-15 03:36:17
470,Jimeta,NG,9.2833,12.4667,79.52,57,95,7.16,overcast clouds,2021-03-15 03:37:04
471,La Ronge,CA,55.1001,-105.2842,41.0,60,20,12.66,few clouds,2021-03-15 03:37:05
472,Tongliao,CN,43.6125,122.2653,38.97,20,25,27.25,scattered clouds,2021-03-15 03:37:05
473,Tarko-Sale,RU,64.9225,77.785,14.68,93,93,12.03,overcast clouds,2021-03-15 03:37:06
474,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,77.0,94,40,3.02,scattered clouds,2021-03-15 03:37:06
475,Inta,RU,66.0317,60.1659,19.09,86,100,19.37,overcast clouds,2021-03-15 03:37:06
476,Komsomolskiy,UZ,40.4272,71.7189,30.2,74,75,2.3,broken clouds,2021-03-15 03:37:07
477,Kutum,SD,14.2,24.6667,63.5,11,0,3.74,clear sky,2021-03-15 03:37:07
478,Kieta,PG,-6.2167,155.6333,83.66,68,72,4.23,light rain,2021-03-15 03:37:07
479,Militello In Val Di Catania,IT,37.2748,14.7934,48.99,76,0,8.05,clear sky,2021-03-15 03:37:08
